topic_id,topic,T/F,speecher,id,reference
2,“文 정부 들어 서울 물가 세계 1위 등극”,False,온라인 커뮤니티 이용자,1571,출처: 커뮤니티
2,"""삼겹살 가격 급등은 아프리카돼지열병(ASF) 때문이다?""",False,발언인 없음,1568,
2,"""청년실업률 아주 낮아졌다""?",False,문재인,1562,출처: 5월 9일 문재인 대통령 취임 2주년 대담
2,"""G20이나 OECD 국가 중 한국은 상당한 고성장 국가이다""?",False,문재인,1561,출처: 5월 9일 문재인대통령 취임2주년 대담
2,"""우리 정부가 핵심협약을 비준하지 않으면 한·EU 자유무역협정(FTA) 규정에 따라 EU가 경제보복을 할 수 있다""",False,이승욱,1559,출처: 지난 3월 28일 기자 간담회에서 주장
2,“우리 경제의 기초체력이 튼튼하다”?,False,문재인,1557,
2,트럼프 대통령이 '전화 한 통화로 방위비 분담금을 인상했다'고 겨냥한 국가는 한국,True,언론 보도,1548,
2,국민들이 상속세 부담에 짓눌리고 있다,False,언론 보도,1541,출처: 다수 언론의 문제 제기
2,세계적으로 화폐단위 변경에 성공한 사례가 극히 드물다,False,다음뉴스 댓글 이용자,1518,출처: 다음뉴스 댓글
2,"""노르웨이 국부펀드 한국 채권 매각은 악재다?""",False,발언인 없음,1513,출처: 4월 8일 언론보도
2,"""OECD 국가 중 한국만 고교 무상교육 정책이 없다""",True,네이버뉴스 댓글 이용자,1505,출처: 4월 9일 언론보도 댓글
2,서울시 청년수당은 근거 없다?,False,네이버뉴스 댓글 이용자,1465,출처: 3월 20일자 세계일보 보도
2,"""국가 신용등급이 사상 최고""",True,이낙연,1449,출처: 3월 21일 국회 대정부 질문 경제부문
2,"""내년 한국의 경제성장률은 OECD에서 1위""",False,이낙연,1448,출처: 3월 21일 국회 대정부 질문 경제부문
2,"""지난 1년 동안 30대 기업 중 압수수색 안 당한 곳이 한 군데도 없다""",False,정유섭,1446,출처: 3월 21일 국회 경제 분야 대정부 질문 자료
2,"전두환 추징금 시효, 내년이면 만료된다",False,언론 보도,1443,
2,"""2월 고용지표를 전체적으로 보면 13개월 만에 취업자가 20만명대로 회복된 점은 다행"" ""그동안 계속 감소하던 숙박·음식업 취업...",False,홍남기,1435,출처: 13일 제10차 경제활력대책회의 모두발언
2,"""사교육비 폭증은 학생부종합전형(학종) 때문이다""",True,네이버뉴스 댓글 이용자,1436,출처: 매일경제 <학생부종합전형 도입후 사교육비 '폭증'> 기사 댓글란
2,유류세 내려서 미세먼지 늘어났다?,False,언론 보도,1428,출처보기>
2,"""정부의 '핀셋인상'에 따라 공시 가격이 고가 주택 위주로 인상됐다""",False,국토교통부,1423,출처보기>
2,신용카드 소득공제 축소는 서민 증세?,True,한국납세자연맹,1402,
2,"""일자리 정책에 54조를 썼지만, 결과는 19년 만의 최악의 실업이다.""",True,나경원,1407,
2,"""무디스가 올해 한국경제성장률을 2.1%로 대폭 낮췄다.""",True,나경원,1406,
2,"""지난해 4분기 1분위 근로소득이 36.8% 떨어졌다.""",True,나경원,1405,
2,"""한국의 노동3권은 세계 최고 수준이다""",False,한국경영자총협회,1395,출처보기>
2,"""부의 양극화와 경제적 불평등이 세계에서 가장 극심한 나라가 됐다.""",False,문재인,1377,출처: 대한민국 청와대
2,"""김대중, 노무현 정부 시절 대북지원액 중 순수 현금은 40만 달러""",False,유시민,1365,"출처: [고칠레오 2회] ""북한 핵 개발 자금 출처는 DJㆍ노무현정부"" 사실일까?"
2,"""탈원전으로 LNG 발전이 늘어 미세먼지가 두배로 급증한다""",False,"최연혜, 나경원",1363,"출처: ""탈원전으로 LNG 발전 2배 늘리면 2029년 초미세먼지 2배 짙어진다"""
2,"""편의점 사업, 점주는 가난해지고 본사만 살찌고 있다""?",False,우원식,1353,출처: CU본사와 점주 수익 역관계 심화…점주는 빈곤해지고 본사만 살찌는 구조 반복
2,"손 쉬운 가입 '인터넷뱅킹 적금', 깨거나 수시 신용조회 시 신용등급 하락?",False,온라인 커뮤니티,1351,출처보기>
2,"수출통계 오류, 국민계정(GDP)과 국제수지(BOP) 통계간 괴리 불가피하다",False,한국은행,1329,출처: [보도해명자료] MBC의 수출통계 오류 관련 보도에 대하여 | 언론보도해명자료(상세) | 보도자료 | 커뮤니케이션 |  한국은행 홈페이지
2,"""국내 건설사들의 장기 해외건설공사 현장에서는 '독립적인 회계'를 작성하지 않는다""",False,한국은행,1349,출처: [보도해명자료] MBC의 수출통계 오류 관련 보도에 대하여 | 언론보도해명자료(상세) | 보도자료 | 커뮤니케이션 |  한국은행 홈페이지
2,"한국은행의 새 국제수지 매뉴얼, BPM6 도입으로 국민소득과 국제수지 통계간의 정합성이 높아졌다",False,발언인 없음,1348,출처: [보도참고자료] 새로운 국제수지매뉴얼(BPM6) 1단계 이행 | 보도자료(상세) | 커뮤니케이션 |  한국은행 홈페이지
2,"""일자리의 질은 지속개선되고 있다""",True,박광온,1344,출처: 제67차 최고위원회의 모두발언
2,"7월부터 新코픽스 도입해도, 대출금리 별로 안 떨어진다?",False,시중은행 관계자들,1325,"출처: 은행 ""새 코픽스 도입해도 대출금리 크게 떨어지진 않아"""
2,국민연금의 스튜어드십 코드 도입은 '연금 사회주의'?,False,언론 보도,1324,"출처: 나경원 ""스튜어드십코드 행사는 연금사회주의로 가는 징표"""
2,위례 포레자이는 4억 원짜리 로또 아파트?,False,언론 보도,1315,출처: 강남만 로또더냐… 北위례가 달아오른다
2,"상속세 때문에 창업주 일가가 회사를 포기한 '눈물의 경영권 매각' 사례, 사실일까?",False,한국경영자총협회,1310,출처보기>
2,"""脫원전-미세먼지 무관""?",False,김의겸,1299,"출처: 靑 ""미세먼지, 탈원전과 무관…中과 미세먼지 대책 공동연구"""
2,"""현 정부가 화력발전소를 7기나 새로 지어 화력발전소 비중이 증가했다""?",True,나경원,1297,
2,"""교육부가 직접 필요성을 입증한 법만 남기는 방식으로 교육 규제 완화했다""",True,이종태,1295,"출처: [전문] 청와대로 간 기업인들, 대통령과 무슨 얘기 나눴나?"
2,"임대등록 안 하면, 국세청이 소득확인 불가?",False,인터넷 루머,1292,
2,"""한국 성장률 최고, 양극화 최악""?",True,문재인,1285,
2,"“개성공단, 북한보다 우리가 더 큰 이득이다”?",True,문재인,1283,출처: [KBS LIVE] 문재인 대통령 신년 기자회견
2,"치료용 대마 의약품 허가, 국내 대마관련 기업 대박?",False,발언인 없음,1281,
2,"""장기간에 걸쳐, 기업소득 비중은 높아졌지만 가계소득 비중은 낮아졌다""",True,문재인,1279,출처: [전문]문재인 대통령 신년 기자회견 연설문
2,공시지가가 인상되면 세금 폭탄?,False,언론 보도,1271,"출처: 내년도 공시지가 대폭 인상, 단독주택 '세금 폭탄' 우려"
2,미국의 최저임금이 새해 최대 44% 인상됐다,False,언론 보도,1275,
2,"""'조만간' 수출 7000억 달러를 달성 가능?""",False,홍남기,1272,출처: 기획재정부
2,"""2017년 11월 바이백 취소는 국가부채 비율 높이기 위한 것""",False,신재민,1270,출처: 내가 기획재정부를 나온 이유 2
2,적자 국채 발행해서 북한을 지원하려 했다,False,인터넷 루머,1268,출처: 신재민사건 사람들은 모르는 놀라운 사실 하나 알려줄까? - 주식 갤러리
2,"""최저임금 산정위원회에 최저임금 당사자인 소상공인, 자영업자들이 위원으로 들어가 있지 않다.""",False,홍준표,1261,출처: [TV홍카콜라 LIVE On-Air] 이벤트 라이브 - 1부
2,"""2018년도 소비는 좋았다""",False,문재인,1260,
2,직장 갑질은 법으로 막을 수 있다,False,발언인 없음,1259,출처: 직장내 괴롭힘 처벌한다…'양진호 방지법' 국회 통과
2,원전 핵폐기물만큼 태양광도 환경 오염 심각?,False,발언인 없음,1251,
2,최저임금법 시행령 개정안 수정안이 기업에 과도한 부담이 된다,False,경영계,1254,출처: 1월 1일부터 최저임금 10.9% 급등에 주휴수당까지…'이중폭탄' 터진다
2,독일 탈원전으로 전기료 폭등?,True,발언인 없음,1252,
2,'동북아 슈퍼그리드'는 에너지 종속국을 자초하는 사업이다.,False,정용기,1236,
2,전기 민영화하면 요금 인하?,False,포스코경영연구원,1234,
2,“수상태양광발전소는 중금속 범벅이다”,False,언론 보도,1226,"출처: ""새만금, 맹독성 호수로 전락할 것"""
2,"""原電이 멸종위기를 맞았다""?",False,슈나이더,1216,"출처: ""원전, 생물로 따지면 곧 사라질 '멸종위기종'"""
2,주세법 개정으로 '4캔 1만원' 퇴출?,False,인터넷 루머,1205,
2,서울 집값은 하락 중?,True,언론 보도,1193,출처: 서울 집값 2주째 하락… 경기·인천은 '풍선효과' 상승
2,"""한국 신재생에너지 뒤쳐져 부끄러운 수준""?",True,문재인,1180,
2,"""우리나라 법인세, 과도하게 높다""",False,손경식,1162,"출처: 한국당 찾은 손경식 한국경영자총협회장 ""법인세·상속세 낮춰야"""
2,수상 태양광 설비는 중금속 덩어리,False,발언인 없음,1137,
2,"""글로벌 경기는 순항, 우리 경제는 하강 국면""",False,황교안,1131,출처: 황교안 Hwang Kyo-ahn
2,"""서울 집값 현 정부 이전에 더 올랐다""",False,박홍근,1108,
2,"현대중공업, 몇년째 신입사원 안뽑았다?",False,언론 보도,1103,
2,"""새누리당은 경제민주화 때문에 몰락하기 시작""",False,전원책,1101,
2,쌀값 인상은 북한 원조 때문이다 ?,False,인터넷 루머,1083,
2,9.13 부동산대책 이후 서울 아파트 거래 늘었다,False,언론 보도,1076,출처: 규제에도 10월 서울 아파트 거래 `꾸준`
2,"국민연금공단 기금운용본부가 전주로 이전한 후, 해외투자자가 국민연금을 '패싱'한다",False,언론 보도,1056,"출처: [단독] 글로벌 큰손, 서울 와도 전주까진 안 들러 ‘국민연금 패싱'"
2,추석 물가가 하향 안정됐다,False,기획재정부,1047,
2,“청와대를 비롯한 주요 부처들이 예산 지침을 어기고 업무추진비를 사용이 금지된 곳에서 사적으로 유용한 사례를 무수히 발견했다”,False,심재철,1044,
2,'기금운용본부장(CIO) 인선난'은 국민연금공단 기금운용본부의 전북 이전 때문이다,False,언론 보도,1031,출처: Want to Oversee the World’s Third-Largest Pension Fund? There’s Just One Catch
2,그린벨트 해제하면 집값이 내려간다?,False,발언인 없음,1032,
2,북한 전력 사정이 나아졌다.,True,발언인 없음,1030,출처: [뉴스 깊이 보기] '지난해 북한 전력 사정 호전…2014년 수준 회복 가능성'
2,“북한 도로사정이 좋지 않다.”,True,김정은,1026,"출처: 북한 도로 총 길이 남한의 25%, 간선도로 포장률은 20% 그쳐"
2,집값 안 잡히면 서울 전역에 종부세 부과?,False,인터넷 루머,1024,
2,삼겹살 기름을 화력발전 대체연료로 사용할 수 있다?,True,산업통상자원부,1021,"출처: ""삼겹살 기름 등 화력발전소 대체연료로 전면 보급"""
2,자유한국당 의원 다수가 강남에 집이 있다?,True,발언인 없음,1018,
2,부동산 대책에 '빚을 내 세금 내야 할 판',False,언론 보도,1020,출처: 집 한채 소유한 40대 “투기꾼도 아닌데 왜 세금 많이 내야하나”
2,"""취업자 수 증가폭 둔화는 생산가능인구 감소탓""?",False,장하성,1017,"출처: 장하성 실장 ""생산가능인구 급격히 감소중..고용률 상당히 견조"""
2,"인터넷전문은행 은산분리 규제, 한국만 유독 엄격?",True,최종구,1016,"출처: 최종구 ""은산분리 규제, 인터넷은행에 한해 완화해야"""
2,"""올해 발표된 가계 소득 동향 자료는 표본이 당초 5500개에서 8000개로 늘어났고, 분위 샘플 수도70%가 교체돼 2017년과...",False,김정우,981,출처보기>
2,"불법체류 외국인, 한국에 3개월만 살면 건강보험 혜택 받는다?",False,발언인 없음,1001,
2,"전세 대출, 고소득자 지원하면 재원 부족?",True,발언인 없음,983,
2,"연소득 7000만원 이상, 고소득자?",True,발언인 없음,982,
2,"""2분기 소득부문 가계동향조사 결과는 신뢰도 문제가 있으며, 특히 시계열적으로 분석한 것은 오류다.""",False,심상정,977,
2,우리나라의 부동산 보유세는 세계 주요국에 비해 낮은 편?,True,발언인 없음,976,
2,"청와대 공식 SNS 계정 게시물 속 경제 통계 그래프, 정확히 그려졌다?",True,청와대,970,
2,스마트팜 혁신밸리 사업으로 농작물이 과잉공급될 것이다 ?,False,전국농민총연맹,941,
2,스마트팜 혁신밸리는 대기업의 농업진출 우회도로이다 ?,False,전국농민총연맹,940,
2,다른 제조사 차량에서도 화재가 빈번한데 유독 BMW만 공격을 받고 있다,False,인터넷 루머,932,
2,"""일본 정부는 전기요금에 개입할 여지조차 없다"" ?",False,홍익표,926,
2,CVC 규제가 대기업의 벤처투자 활성화 가로막는다?,False,재계,922,
2,김동연 경제부총리가 삼성 이재용 부회장에게 머리를 조아렸다,False,인터넷 루머,921,
2,문재인정부의 탈원전 정책 때문에 전력 부족,False,자유한국당,889,
2,"""일본은 주 근로시간 제한의 강제규정조차 없다""",False,강효상,903,
2,누진제로 전력수요 조절할 수 있다?,False,한국전력공사,902,
2,누진제로 저소득층 배려할 수 있다?,False,한국전력공사,899,
2,"""최저임금 보다 카드수수료가 자영업자를 더 괴롭게 하는 요인이다"" ?",False,김진표,883,출처: 김진표 “카드 수수료 1% 이하까지도 가능”… 특활비는 폐지 주장
2,아우디 A3 정말 2400만원에 살 수 있다?,False,발언인 없음,891,
2,"""원전 가동에 터무니없는 왜곡""",False,문재인,888,"출처: 문대통령 ""특별재난수준 폭염대책 필요,전력계획 소상히 밝히라"" | 연합뉴스"
2,우리나라의 내년 최저임금은 OECD 국가들 중 높은 편이다?,True,인터넷 루머,887,
2,낙지 값 급등 원인은 관세청 통관이 늦어져서다?,False,발언인 없음,886,
2,"""대부분의 선진국은 우리보다 가맹점 카드 수수료가 아주 낮다"" ?",False,김진표,884,출처: 김진표 “카드 수수료 1% 이하로 내릴 수 있다”
2,"""카드사가 이제까지 재벌 가맹점에만 수수료 특혜를 줘왔다"" ?",False,김진표,885,출처: 김진표 “카드 수수료 1% 이하로 내릴 수 있다”
2,"""돈스코이호에 금괴 200톤이 있다고 외신에서 보도했다""",False,신일그룹,882,
2,내년 최저임금이 7급 공무원 월급과 같다.,False,인터넷 루머,881,출처: <‘최저임금 8350원’ 후폭풍>최저임금 월급 174만원≒7급 공무원 초봉 178만원
2,편의점 신규점포는 기존점포 250m 내 출점하면 안 된다.,False,전국편의점가맹점협회,874,
2,"""기업만 소득이 늘었다""?",False,홍영표,867,출처: 기업만 소득 늘었다?…‘낙수효과’ 부정한 왜곡된 논리
2,배달 앱이 배달비를 유료화 했다?,False,인터넷 루머,863,
2,"""한국의 부동산 세부담은 외국에 비해 낮다""",True,김동연,862,출처: 김동연 '韓 부동산 세부담 낮다…자산 많을수록 세금 더 내야'
2,일반 소주는 증류주가 아니다?,False,인터넷 루머,860,
2,반도체 장비 수입 하락세는 불황 징조?,False,언론 보도,859,
2,기내식 없는 비행기에 도시락을 싸 가도 된다?,True,인터넷 루머,853,
2,한진 조양호 회장의 부인 이명희씨는 분노조절장애로 인한 심신미약으로 선처를 받을 수 있다?,False,발언인 없음,835,"출처: 경찰, '구속영장 기각' 이명희 '갑질' 보강조사…재소환 검토(종합)"
2,"“고용 근로자의 임금이 다 늘었고, 특히 저임금 근로자 쪽의 임금이 크게 증가했으며 근로소득의 불평등이 개선되는 등 고용의 질이 ...",False,문재인,833,출처: [전문] 2018 국가재정전략회의 문재인 대통령 모두발언
2,중국산 소주가 한국 마트서 1병 당 690원에 팔린다?,False,인터넷 루머,823,
2,"""문재인 정부가 지난 9년간 살린 살림을 들어먹고 있다""",False,홍준표,798,"출처: 홍준표 공동선거대책위원장, 서울 서초 고속버스터미널 앞 유세 주요내용[보도자료]"
2,"""고용된 근로자의 임금은 다 늘었다. 최저임금 인상과 소득주도성장의 긍정적 효과가 90%""",True,문재인,800,"출처: 문대통령 ""최저임금 인상, 긍정적 효과 90%""… 비판 정면돌파"
2,"""서울시장 취임 첫날 재개발, 재건축 도장을 찍겠다""",False,김문수,790,
2,정부 지원으로 통신비가 더욱 저렴해졌다?,False,과학기술정보통신부,760,출처보기>
2,"""우리나라처럼 지역에 관계없이, 직종에 관계없이 동일한 최저임금 제도를 도입한다는 것은 전 세계에 없다""",False,이용구,751,
2,"""경기 회복이 이어지고 있다""",False,김동연,743,출처: 김동연 vs 김광두 경기판단 놓고 논쟁 격화…정부내 기싸움 양상 | 연합뉴스
2,대학축제 주점에서 대학생들이 술을 팔았다면 처벌 받는다,True,교육부,737,"출처: [단독] ""술 팔지 마라""…주세법에 `김 빠진` 대학축제"
2,보험계리사 영어 시험이 쉬워졌다?,False,언론 보도,734,출처: 보험계리사 텝스 합격점 625점→340점 조정
2,수면제 처방 받으면 보험 가입 제한된다?,True,금융위원회,724,출처: 보험가입시 장애 알릴 의무 폐지…전동휠체어 보험상품 출시
2,“지난 3월 방한 중국인 관광객은 40만명”?,False,문화체육관광부,719,출처: 3월 중국인 관광객 11.8%↑…1년만에 다시 늘어(종합) | 연합뉴스
2,삼성생명은 삼성전자 주식 20조를 팔아야 한다?,False,언론 보도,717,출처: 20조원 삼성전자 지분 어디로…금융위 압박에 삼성 '진퇴양난'
2,"한국GM의 부실, GM 본사의 '먹튀' 탓?",False,전국민주노동조합총연맹,701,출처보기>
2,다세대 전기료 인상은 탈원전 정책 때문이다,False,인터넷 루머,698,
2,다산신도시 실버택배 지원은 형평성에 어긋난다,False,발언인 없음,696,"출처: ""다산신도시 실버택배 비용 왜 세금으로 하나?"" 청원 폭주"
2,"""삼성 '백혈병' 관련 작업환경보고서가 '핵심기밀'""",False,삼성전자,687,"출처: 삼성디스플레이도 산업부에 SOS…""작업환경보고서 '핵심기밀' 판단해 달라"""
2,임대주택 들어오면 주변 집값 떨어진다?,False,발언인 없음,690,"출처: '청년주택=빈민아파트'라던 주민들, ""그래도 임대주택 안돼"""
2,"""삼성증권 배당실수로 잘못 들어온 주식 팔아치운 직원들 횡령죄""",True,법조계,663,출처: 삼성증권 우리사주 배당사고 일파만파…4대 쟁점
2,“대외경제정책연구원의 유럽 사무소 설치 예산을 전액 삭감했다”,False,김기식,662,출처보기>
2,북한 여행자 보험 상품 정말 없나?,False,통일부,660,
2,최저임금이 오르면 물가도 오를까?,False,발언인 없음,631,
2,"""최저임금 올리면 일자리가 줄어든다""",False,발언인 없음,630,
2,최저임금 인상은 경제에 악영향을 미친다?,False,발언인 없음,629,
2,퇴직하고 중소기업에 신입사원으로 취업하면 정부의 청년 일자리 지원금 1000만원을 받을 수 있다?,False,인터넷 루머,624,
2,합계출산율은 2018년 1.22로 올라설까,False,통계청,614,"출처: [팩트체크]합계출산율, 올라간다고?"
2,"""담배값 인상 정책은 흡연율을 낮추는 효과가 없다?""",False,발언인 없음,611,
2,"""에버랜드 땅값은 2015년 제일모직-삼성물산의 합병과 무관하다""",False,삼성,608,출처: HOME>OUR BUSINESSES>NEWS
2,청년내일채움공제 신청하면 2년간 회사의 노예?,False,발언인 없음,607,
2,"""한국이 중국 철강을 환적-우회 수출하고 있다""",False,윌버 로스,574,"출처: 美, 한국을 중국산 철강 우회수출 통로로 여기지만 우리나라 對美 수출물량 중 중국산 가공품 2.4%뿐"
2,"""한국산 철강재가 미국 철강산업을 잠식한다""",False,미국철강협회와 철강제조협회,575,출처: 미국 철강업계도 트럼프에 무역조치 촉구
2,"""국민연금 소득대체율을 인상할 필요 있다""",True,문재인,580,출처: 문재인 “국민연금 소득대체율 50%는 이미 2015년에 여야 합의”
2,"""한미 FTA는 미국에 손실만 낳았다""",False,트럼프,576,"출처: 트럼프 ""한국과 매우 나쁜 무역협정…손실만 낳았다""(종합)"
2,'이건희 차명계좌' 문제는 그동안 방치됐다?,True,언론 보도,568,
2,"""한국산 딸기는 일본에서 유출된 품종을 교배해 만들었다""",True,사이토 겐 일본 농림수산상,560,출처: 韓国イチゴに農水相「日本品種が流出」カーリングで注目：朝日新聞デジタル
2,대기업이 총수의 지배력 확대를 위해 공익재단을 활용한다?,False,발언인 없음,544,출처: ‘더블 타깃’된 대기업 공익재단
2,"정부, 한국GM에 3조원 지원할까?",False,언론 보도,533,
2,"미국의 철강 통상압력, 외교실책 탓인가",False,자유한국당,522,"출처: 한국당 ""미국의 통상압력은 文정부의 친북-친중 외교 때문"""
2,"""이건희 차명계좌에 과징금 2조"" 사실인가",False,관련인 없음,518,"출처: ""이건희 회장, 과징금 2조 내야"""
2,편의점에서 로또 살 수 없다?,False,관련인 없음,512,"출처: [편의점 로또 퇴출 위기 ②] 편의점 로또족, 어디로 가야 하나"
2,법원이 재벌이나 대기업 총수 등 경제범죄에 대해 관대하다?!,True,관련인 없음,507,
2,수소전기차 충돌하면 폭발할까?,False,관련인 없음,504,
2,"LG전자, 중국 스마트폰 사업 포기했나?",False,관련인 없음,503,
2,재건축 아파트 연한 연장에 따른 중과세가 효과가 있을까,False,관련인 없음,454,
2,"""소상공인들이나 중소기업들이 일자리안정자금을 몰라 신청을 안한다""",False,정부 당국자,493,"출처: ""홍보 부족이라고? 알아도 신청 안해"""
