topic_id,topic,T/F,speecher,id,reference
3,"문재인 대통령의 의전차량이 외국 국가원수용, 의전용 VIP 리무진이 아니라 미국에서 중요 범죄자나 중요 증인들을 호송할 때 쓰는 ...",False,유튜버 및 온라인 커뮤니티 이용자,1852,
3,목재 껍질 벗기면 세슘에서 안전하다,False,일본 임야청,1841,
3,"후쿠시마 목재 방사선량, 100% 신뢰할 수 있다?",False,후쿠시마현,1840,
3,"후쿠시마 방사능 데이터, 오염 상태를 정확히 보여준다?",False,후쿠시마현,1839,출처: 후쿠시마현의 방사능 데이터
3,"도쿄의 '방사능 핫플레이스', 엑스레이 100만번 찍는 양이다?",False,언론 보도,1838,
3,'0.23μ㏜/h'는 방사능 안전 기준치이다,False,언론 보도,1837,
3,"""욱일기가 정치적 의미에서 결코 선전(물)이 되지 않는다고 생각한다""",False,하시모토 세이코 일본 올림픽상,1833,출처: 9월 12일 신임 장관 취임식
3,"""추석 기간 여행 예약률 일본이 2위다""",False,"다수 언론 매체, 온라인 커뮤니티",1814,출처: 8월 22일 중앙일보 보도
3,"""미 이민국 서울사무소 폐쇄가 한미동맹 균열 가져온다.""",False,유튜버 및 온라인 커뮤니티 이용자,1807,출처: 2019.08.13 유튜브 영상
3,"""日 찾은 한국인 관광객 7.6% ↓""... 불매운동 효과 없었다?",False,온라인 커뮤니티 이용자,1793,출처: 커뮤니티
3,"""일본 적산 되돌려줘야 한다""",False,보수 유튜버,1792,출처: 보수 유튜버 주장
3,"""문정인 주미 대사 거부는 워싱턴(미국)의 외교농단""",False,김종대,1785,출처: 김종대 의원 페이스북 게시 글
3,"""미 국방부 산하 교육기관인 국방대학이 한국-일본과 ‘핵 공유론’을 제안했다.""",False,언론 보도,1783,"출처: 연합뉴스 <美국방대, 유사시 美전술핵 韓日과 공유 방안 제안> 기사"
3,"""‘샌프란시스코 조약’으로 한국 강제동원 청구권 소멸됐다""",False,언론 보도,1776,출처: 일본 마이니치 신문 보도
3,"""도쿄 방사성 물질, 기준치 네배 초과""",False,최재성,1775,출처: MBC라디오 김종배의 시선집중 인터뷰 도중 발언
3,"""남북간 경제협력으로 평화경제가 실현된다면 단숨에 일본경제의 우위를 따라잡을 수 있다""",False,문재인,1768,출처: 8월 5일 청와대 수석보좌관회의
3,일본 화이트리스트 제외가 국내 석유화학 산업에 타격을 준다.,False,발언인 없음,1755,
3,"""유벤투스 버스에 경찰 에스코트가 제공되지 않은 상황에서 차가 막혀 경기 시작이 1시간가량 지연됐다.""",False,안드레아 아넬리 (유벤투스 회장),1745,출처: 안드레아 아넬리 회장이 한국프로축구연맹 앞으로 보낸 서한
3,"""일본 외무성이 한국 여행경보 등급을 올렸다""",False,다음 카페 이용자,1740,출처: 다음 카페 게시물
3,후쿠시마 원전 사고 후 일본이 원전 대신 수소를 선택했다,False,발언인 없음,1739,
3,“한국은 협정상 의무에 따라 18일까지 중재에 응해야 한다.”,False,고노 다로,1716,
3,"“한국 정부는 2005년 8월, 일본에서 받은 무상자금에 강제동원으로 고통받은 역사적 피해 보상금도 포함돼 있다고 공표했다.”",True,고노 다로,1713,
3,"""한국을 화이트 국가에서 제외하는 것은 세계무역기구(WTO) 협정에 있어 아무 문제가 없다.”",False,고노 다로,1712,
3,"“재래식 무기에 대해 캐치올 규제를 도입하지 않는 등 한국 내 수출관리제도가 꼭 충분하지는 않다.""",False,고노 다로,1711,
3,"""배와 비행기를 통해 모기가 이동한다.""",True,질병관리본부,1710,출처: 2019년 7월 16일 중앙일보 보도
3,"""과거 유사사례를 봐도 (북한주민)송환까지는 2~5일이 걸렸다.""",False,김연철,1709,
3,"""유승준이 국내에 들어와서 최대 25%의 소득세를 내면, 세율 50%인 미국 세금은 내지 않아도 된다""",False,언론 보도 및 온라인 커뮤니티 이용자,1706,출처: 티브이데일리 보도
3,"""한국 기업이 납품기한을 짧게 요청해 수출관리에 문제가 있다.""",False,일본 경제산업성,1705,
3,"""한국의 캐치올 제도(전략물자통제)가 제대로 이루어지지 않는다.""",False,일본 경제산업성,1703,
3,"""한국, 일본산 불화수소 북한으로 반출했다""",False,언론 보도,1702,출처: 7월 10일자 후지TV 보도
3,"""일본이 수출 규제를 풀지 않으면 이달말 반도체 공장 가동이 중단될 수 있다.""",False,언론 보도,1701,출처: 2019년 7월 5일 기사
3,"""특정 시기 에칭가스 대량발주가 이뤄졌고, 이후 한국 기업에서 행방이 묘연해졌다.""",False,일본 자민당,1697,출처: 일본 자민당 간부 발언 보도
3,"""오바마 대통령이 김정은에게 정상회담을 간청(begging)했다""",False,트럼프,1693,출처: (백악관 홈페이지)한미정상회담 기자회견 모두발언
3,"""문재인 대통령, 일본 공항에서 환대 받지 못했다""",False,민경욱,1682,출처: 민경욱 자유한국당 대변인 페이스북
3,국제적으로 미세플라스틱 규제를 위한 노력이 이어지고 있다,True,발언인 없음,1642,
3,"""한·미 정상 통화 내용 공개는 국민의 알 권리를 위한 것""",False,강효상,1599,출처: 5월 23일 자유한국당 회의
3,"""국제노동기구(ILO) 핵심협약 비준 시 대체복무요원 제도는 협약 위반이다?""",False,발언인 없음,1598,
3,"""국제노동기구(ILO) 핵심협약 비준 시 전교조가 자동으로 합법화된다?""",False,발언인 없음,1597,
3,"""슈피겔이 독일 탈원전 비판했다""",False,언론 보도,1592,출처: 조선일보 등 다수 언론 보도
3,"""'한국당 빼고 패스트트랙 지정'은 北 지령""",False,보수 유튜버,1569,
3,"""삼겹살 가격 급등은 아프리카돼지열병(ASF) 때문이다?""",False,발언인 없음,1568,
3,"""천황 호칭이 외교적 관례, 타 국가들도 '천황' 사용""",True,고민정,1551,출처: 5월 1일자 조선일보 기사
3,트럼프 대통령이 '전화 한 통화로 방위비 분담금을 인상했다'고 겨냥한 국가는 한국,True,언론 보도,1548,
3,"""WTO 판정에서 일본이 패소했다는 말은 맞지 않다""",False,스가 요시히데,1514,출처: 4월 12일 오전 정례 기자회견 발언
3,"""노르웨이 국부펀드 한국 채권 매각은 악재다?""",False,발언인 없음,1513,출처: 4월 8일 언론보도
3,"""북한 산엔 산불에 탈 나무가 없다""",True,김문수,1486,출처: 4월 6일자 김문수 페이스북 게시글
3,"""휴전선 일대에도 산불이 간혹 나지만, 풀이나 덤불 정도""",False,김문수,1489,출처: 4월 6일자 김문수 페이스북 게시글
3,'2019 통일백서' 속 북한인권 내용이 전년보다 부실해졌다,False,언론 보도,1456,출처: 다수 언론의 문제 제기
3,"문 대통령, 말레이 총리에 건넨 인니어 인사말은 외교 결례",False,언론 보도,1439,출처: 다수 언론의 문제 제기
3,"""뉴질랜드 총격테러범, 게임 '포트나이트'로 킬러 훈련 했다""",False,언론 보도,1424,출처보기>
3,"""일본은 '위안부' 피해자에게 성실히 사과했다""?",False,일본 외무성,1337,출처: Opinion | Wartime Sex Slaves: Japan Responds
3,미국의 최저임금이 새해 최대 44% 인상됐다,False,언론 보도,1275,
3,"일본 기업 자산 압류, 국제사법재판소 제소 가능?",False,발언인 없음,1273,
3,"스페인으로 향하는 난민, 이슬람 난민이다?",False,인터넷 루머,1264,
3,"북아프리카 통해 온 스페인 난민 급증, 리비아 수용소 때문?",False,국회 국민인권포럼,1237,
3,"포퓰리즘, 좌·우 이념과는 별개다?",True,국회 국가혁신을 위한 연구모임,1238,
3,'동북아 슈퍼그리드'는 에너지 종속국을 자초하는 사업이다.,False,정용기,1236,
3,아프가니스탄에서 선교사 229명이 처형된다?,False,인터넷 루머,1223,
3,싱가포르 공교육은 기초과목에 집중한다.,True,발언인 없음,1213,
3,"프랑스 공교육은 국어, 수학 등 기초과목에 집중한다.",True,발언인 없음,1212,
3,핀란드에는 사교육이 없다,False,발언인 없음,1210,
3,"위안부 합의 파기, 국제법 위반이다?",False,발언인 없음,1177,"출처: 日외상 ""위안부 합의는 국제약속…韓,정권 바뀌어도 지켜야"""
3,대체복무는 '현역 복무기간의 1.5배 이내' 국제기준 없다?,False,국가인권위원회,1160,
3,"""일본, 강제징용 배상 의무 없다""",False,일본 관료들,1132,출처: 일 나카소네 전 외무상  “한국은 국가의 몸 못갖춰” 망언
3,"""글로벌 경기는 순항, 우리 경제는 하강 국면""",False,황교안,1131,출처: 황교안 Hwang Kyo-ahn
3,"""북한에 대한 인도적 지원 전무""",False,송영길,1090,"출처: 송영길 ""제재 완화도 없이 비핵화하라니… 美 핵 포기 강요… NPT는 불평등 조약"""
3,종전선언 후에도 외국군대가 주둔하는 나라는 없다,False,인터넷 루머,1046,
3,엘리엇과의 8천억 소송에서 이기기 위해 법무부가 삼성편을 들고 있다.,False,김어준,1007,출처: 청와대 국민소통 광장 > 국민청원
3,"""제주4.3은 미국과 관련이 없다""",False,미국 국무부,998,
3,"""청와대나 대통령은 해외 자원개발 사업에 직접적인 관여를 하지 않았다""",False,이명박,956,
3,"""이라크 쿠르드 유전개발 사업은 유망성이 높은 사업이다""",False,한국석유공사,957,
3,"""러시아는 소수민족 필요없다"" 푸틴 연설문은 사실일까?",False,인터넷 루머,876,출처: 난민을 거부하는 러시아 | 보배드림 베스트글
3,"""팔레스타인 합동결혼식 사진 속 여자아이들은 10살도 안된 어린 신부들""",False,인터넷 루머,868,
3,"""난민협약, 난민신청자 보호하라는 것 아냐""",False,김진태,866,
3,‘강간놀이’하는 무슬림이 한국 이슬람화를 꿈꾼다?,False,인터넷 루머,856,
3,北 대동강 맥주 수입 재개된다?,False,언론 보도,850,출처: [WIKI 단독] 북한 '대동강맥주' 남한에 수입된다
3,맘카페에서 제기된 이슬람 5대 루머,False,인터넷 루머,847,
3,무슬림 남성들에게 성폭행당한 영국인 여성들이 있다,False,인터넷 루머,846,출처보기>
3,욱일기를 사용하는 응원은 피파 규정 위반?,False,발언인 없음,842,
3,리용호 북한 외무상이 트위터에 북미정상회담 관련 트윗을 올리고 문재인대통령에게 감사를 표했다.,False,인터넷 루머,816,출처: [북한 리용호 트위터] 문재인 이 일을 만들어 주셔서 감사합니다
3,문재인 대통령이 군사분계선을 잠깐 넘어간 것은 국가보안법 위반?,False,인터넷 루머,718,"출처: '금단의 선' 넘은 文대통령 국보법 위반?…""통치행위"""
3,"""리비아 카다피는 핵무기를 포기해서 죽었다""",False,밥 코커,707,"출처: 'Obviously, Kim Jong Un has learned about public relations': GOP senator"
3,"""리비아식 해법도 사실상 단계적 비핵화""",True,청와대,694,
3,"""한미연구소(USKI) 예산 중단 결정은 정당한 절차에 의한 것이다""",False,청와대,665,
3,북한 여행자 보험 상품 정말 없나?,False,통일부,660,
3,북한에선 '레드벨벳'을 '붉은 융단 떼거리'라고 부른다?,False,인터넷 루머,658,
3,靑 압박 때문에 스트라우브 '박사'가 그만뒀다?,False,언론 보도,657,출처: [단독] '문재인 정부 코드' 등쌀에 외교안보 박사들 짐싼다
3,한국(남한)은 평화협정 서명자가 될 수 없다,False,북한,654,
3,"""경찰이 구속하는 나라는 없다""",True,문무일,647,출처: “자치경찰제 도입 없인 수사권 조정 없다”…검·경 갈등 재점화
3,혼외 출산이 출산율 제고에 도움된다,True,언론 보도,646,"출처: “모든 출산 존중” 저출산위원회, 가족다양성 T/F 출범"
3,최저임금이 오르면 물가도 오를까?,False,발언인 없음,631,
3,"""최저임금 올리면 일자리가 줄어든다""",False,발언인 없음,630,
3,최저임금 인상은 경제에 악영향을 미친다?,False,발언인 없음,629,
3,중국에 미세먼지 문제에 대해 책임을 요구할 수 있는가,True,청와대 국민청원,637,출처: 대한민국 청와대
3,우리 정부는 미세먼지 문제에 대해 중국에 아무 말도 못한다 ?,True,인터넷 루머,634,
3,중국의 대기질이 베이징만 개선됐을뿐 다른 곳은 나빠졌다 ?,False,인터넷 루머,633,
3,중국이 베이징의 공기를 맑게 하려고 공장을 산둥반도로 옮기고 있다 ?,False,인터넷 루머,632,
3,"""'토지공개념'이 사회주의 제도""?",False,전희경,615,
3,“무역전쟁을 촉발하지 않고 관세를 시행할 수 있다”,False,피터 나바로,601,"출처: 나바로 ""무역전쟁 촉발없이 관세 시행할수 있다"""
3,"""한국이 중국 철강을 환적-우회 수출하고 있다""",False,윌버 로스,574,"출처: 美, 한국을 중국산 철강 우회수출 통로로 여기지만 우리나라 對美 수출물량 중 중국산 가공품 2.4%뿐"
3,"""한국산 철강재가 미국 철강산업을 잠식한다""",False,미국철강협회와 철강제조협회,575,출처: 미국 철강업계도 트럼프에 무역조치 촉구
3,"美 국방부 공개 UFO 영상, 정말 외계에서 온 비행물체인가",True,발언인 없음,597,출처보기>
3,"미국, 일방적으로 주한 미군 철수시킬 수 있을까?",True,발언인 없음,596,
3,"""한미 FTA는 미국에 손실만 낳았다""",False,트럼프,576,"출처: 트럼프 ""한국과 매우 나쁜 무역협정…손실만 낳았다""(종합)"
3,"""한국산 딸기는 일본에서 유출된 품종을 교배해 만들었다""",True,사이토 겐 일본 농림수산상,560,출처: 韓国イチゴに農水相「日本品種が流出」カーリングで注目：朝日新聞デジタル
3,'단일팀 장비 반납' 문제로 폐회식 공동입장 무산?,False,언론 보도,550,
3,2014년 한미방위비분담 특별협정에서 민감특수정보시설만 현금지원 이면합의?,True,발언인 없음,528,출처: 외통위 '2014년 한미 방위비분담 이면합의' 의혹 도마 위에
3,김아랑 선수 헬멧의 세월호 추모 리본은 IOC 헌장 위반,False,인터넷 루머,524,"출처: 김아랑 '노란리본' 비난한 김세의 기자, 이건 어떤가"
3,"미국의 철강 통상압력, 외교실책 탓인가",False,자유한국당,522,"출처: 한국당 ""미국의 통상압력은 文정부의 친북-친중 외교 때문"""
3,4월 한반도 전쟁? 소문의 근거 따져보니,False,관련인 없음,519,
3,"""북한은 더 춥다. (남한은) 그렇게 추운 날씨는 아닌 것 같다""",True,북측 관계자,487,"출처: 北 선수, 한국 한파에 “북한은 더 춥다”…남북 단일팀 첫 출발 표정"
3,"나경원 ""남북 단일팀 구성 및 한반도기 공동 입장으로 올림픽 헌장을 위반할 소지가 있다""",False,나경원,486,
3,"""남북단일팀이 평창올림픽 유치조건""",False,권순욱,470,"출처: 뉴스신세계[18.01.22] 언론과 자유당, 집단정신분열/문대림 비서관을 아시나요?"
3,노선영 출전 무산이 '국제빙상연맹' 탓인가?,False,대한빙상경기연맹,468,
3,IOC 대변인이 나경원 의원을 비판했다?,False,관련인 없음,461,
3,'한반도기' 합의...평창에서 태극기 사라진다?,False,관련인 없음,456,
3,"""가상통화가 외환 유출 통로가 되고 있다""는 주장은 사실일까",False,관련인 없음,444,
3,“서해 군 통신선 복원” 북한의 주장 사실인가?,False,리선권,439,"출처: 서해 통신선 문제로 얼굴붉힌 남북…軍, 복원 사실 몰랐나"
3,"""핵무기, 철두철미 美겨냥, 동족겨냥 아냐""",False,리선권,433,"출처: [팩트체커] 北리선권 핵, 철두철미 美겨냥 동족겨냥 아냐"
3,"트럼프 ""북한 김정은처럼 나도 핵단추 있다""",False,트럼프,420,
3,유엔 안보리 대북제재결의 2397호는 대북 밀수를 막기 어려운가?,True,관련인 없음,418,
3,[가짜뉴스] 청와대 직원 500명 '탄저균' 예방접종?,False,청와대,405,출처: [뉴스타운TV] 충격! 5천만 국민 몰래 탄저균 백신 구입해 혼자만 살겠다는 문재인과 청와대 주사파들
3,이스라엘 통신비 인하는 실패한 포퓰리즘 정책이다?,False,관련인 없음,202,출처: [기자의 시각] 이스라엘의 통신비 矯角殺牛
3,"문재인 대통령이 방중 일정 동안 거의 '혼밥'을 하고, 베이징 도착 당시에도 중국 측이 의전에 소홀했다는 지적이 제기된다. 사실일까?",False,문재인,395,"출처: 한국당 ""기자폭행은 한국 테러"" 바른정당 ""외교적 결례를 넘어 의도적 모욕"" - the300"
3,한국은 정말 조세회피처인가?,False,유럽연합,388,
3,공무원 늘려 '국가부도' 위기 우려?,False,정우택,386,
3,북한 '해상봉쇄' 가능한가?,False,송영무,380,
3,북한 '핵보유국 인정' 할 수 있나?,False,김정은,378,
3,파견노동자 확대가 세계적 추세?,False,김광림,375,
3,"트럼프, 독자적 군사행동 할 수 있다?",False,트럼프,373,
3,"트럼프 '1박 2일 방한', 한국 홀대인가?",False,안철수,369,
3,노벨평화상 취소 가능한가?,False,국정원,368,
3,"박근혜 구금, 국제표준 어긋난다?",False,박근혜,367,
3,"""전세계 어디를 가도 대통령 기념관에 대통령 동상이 없는 곳은 없다""",False,박정희기념재단,336,
3,국내 거주 미국인 후송 훈련(NEO)가 대북 군사행동 징후일까?,False,관련인 없음,318,
3,미국에서는 총기 소유가 자신과 가정을 지키는 가장 좋은 방법이라는 주장이 여전히 건재하다. 과연 개인의 총기 소유가 사회 전체의 ...,False,관련인 없음,310,출처: Home
3,“미국이 선전포고를 한 이상 앞으로는 미국 전략 폭격기들이 설사 우리 영공선을 넘어서지 않는다고 해도 임의의 시각에 쏘아 떨굴 ...,False,리용호 북한 외무상,265,출처: [팩트인뉴스] 평시엔 명백한 국제법 위반… 무력공격 임박 땐 발동 가능
3,"(한국 정부가 북한에 인도적 지원을 하는 것은) ""북한에 대한 압박을 훼손하는 행동이다""",False,스가 요시히데 일본 관방장관,263,출처: '시기·규모' 유보한 대북 인도지원 결정…왜? - the300
3,미국은 한국의 승인없이 북한에 대한 군사 공격을 할 수 있나?,True,버웰 벨 전 주한미군사령관,233,"출처: [팩트인 뉴스] 美, 韓 승인없이도 北 공격 가능할까"
3,"세계 주요 선진국들, 대학입시를 절대평가로 운영한다는데 사실일까?",True,관련인 없음,225,
3,"외교부는 안보리 결의로 약 10억 달러의 북한 외화수입 차단 효과가 있다고 추산된다 하는데, 사실일까",True,관련인 없음,221,"출처: 안보리 북한제재안 만장일치 통과, 10억달러 규모 효과"
3,"文·여당 ""탈원전은 세계적 추세"" 사실은?",False,문재인,197,출처: [레이더P 팩트체커] 文·여당 탈원전은 세계적 추세
3,"""미국, 한·미FTA 개정 협상 개시 선언했다""는 보도, 사실일까?",False,관련인 없음,195,"출처: 美, 한미FTA 개정협상 요구…다음달 특별공동위 소집 추진 | 연합뉴스"
3,"트럼프 미국 대통령의 한미FTA 재협상 요구, 거부할 수 있을까?",False,트럼프,193,
3,"주호영 “文, 2012년에 한미FTA 재협상 공약“",True,주호영,192,"출처: [레이더P 팩트체커] 주호영 “文, 2012년에 한미FTA 재협상 공약“"
3,"트럼프 미국 대통령 ""FTA 재협상은 이미 시작됐다""는 발언. 이로 인해 한국 내에서 '한국 동의' 없이도 재협상을 의무적으로 참...",False,트럼프,190,
3,"文 ""대선때 한미훈련 축소하자고 말한 적 없다"" 사실은?",False,문재인,185,출처: [레이더P 팩트체커] 文 대선때 한미훈련 축소하자고 한 적 없다
3,OECD 국가 중 산업부에 통상기능 둔 나라가 더 많다?,False,국정기획자문위,181,출처: [레이더P 팩트체크] OECD국가 중 산업부에 통상기능 둔 나라 더 많다?
3,홍준표 “미·일 방위조약은 전쟁나면 미국이 자동개입…한·미 조약은 아니다”,False,홍준표,144,
3,"“北에 준 돈, 이명박·박근혜 정부 때 더 많았다”는 文의 주장은…",False,문재인,119,
3,스모그 프리 타워가 주변 미세먼지를 60% 정화한다는 주장.,False,안철수,66,"출처: 안 스모그 프리 타워, 주변 미세먼지 60% 정화"
