topic_id,topic,T/F,speecher,id,reference
6,"""5G 서비스가 시작되자 LTE 속도가 떨어졌다.""",False,페이스북 댓글 이용자,1528,출처: 페이스북 인사이트 댓글
6,"8만원 이상 5G 요금제, 데이터 무제한이다.",False,"KT, LG",1502,출처: KT 5G 요금제
6,"""셰일가스는 미세먼지 걱정 없는 청정 에너지원이다""",False,네이버뉴스 댓글 이용자,1462,출처: 3월 27일자 연합뉴스 보도 댓글
6,광촉매 도료(페인트)가 미세먼지 줄여준다,False,서울특별시,1458,출처: 서울시 3월7일 발표 언론보도
6,"랜섬웨어 감염 파일, 해커에 돈 주면 100% 복구 가능?",False,네이버 카페 이용자,1457,
6,"""지열 발전이 포항 지진 원인인 것처럼, 지열 냉·난방도 위험하다""",False,네이버뉴스 댓글 이용자,1447,출처: 2017년 12월 연합뉴스 기사 네이버 댓글
6,에어팟 등 무선이어폰이 암 발생 위험을 키운다,False,언론 보도,1434,출처: 언론보도
6,"""미세먼지로부터 건강을 지키는 데 수소수가 효과적이다""",False,수소수 업계,1427,
6,"""6월부터 대리게임 무조건 처벌 받는다""",False,온라인 커뮤니티,1343,
6,“홍역은 미세먼지·외노자가 유발한 후진국병”?,False,인터넷 루머,1307,
6,"""한국 인터넷 속도 세계 30위""",False,언론 보도,1294,"출처: ""한국 광대역인터넷 속도 세계 30위…14계단 하락"""
6,"""KT 통신재난, 필수설비 공유됐으면 서로 보완할 수 있었다""",True,변재일,1253,
6,'5G가 위험 대비에 더 효과적'?,True,인터넷 루머,1192,
6,'5G가 되면 기지국이 많아져 더 위험'?,False,인터넷 루머,1189,
6,'통신 두절되면 의료용 로봇이 오작동'?,False,인터넷 루머,1190,
6,'통신 두절되면 자율주행차 충돌'?,False,인터넷 루머,1188,
6,"유리창, 신문지로 닦으면 더 깨끗하다",True,인터넷 루머,1152,
6,여름태풍보다 가을태풍이 더 무섭다,True,인터넷 루머,1057,
6,'천고마비' 계절 가을엔 사람도 살찐다,True,인터넷 루머,1023,
6,여름철 폭염 뒤엔 겨울철 혹한이 온다.,False,인터넷 루머,954,
6,선글라스 렌즈가 검은색이면 눈을 더 잘 보호한다?,False,인터넷 루머,952,
6,"""인간은 뇌의 일부만 사용한다""",False,인터넷 루머,949,출처보기>
6,"""수소수가 몸속 활성산소를 제거해 각종 질병을 예방한다.""",False,수소수 업계,943,
6,"인간이 다른 동물과 구별되는 언어 능력을 가진 것은, 언어 능력을 관장하는 독특한 '언어 유전자'를 가졌기 때문이다.",False,발언인 없음,937,
6,친일파 한자변환은 잘되고 애국지사는 안되는 아래한글은 '친일 아래한글'이다?,False,언론 보도,918,"출처: ‘아래한글’에서 이완용은 되고, 안중근은 안 되는 한자변환 기능"
6,배달 앱이 배달비를 유료화 했다?,False,인터넷 루머,863,
6,반도체 장비 수입 하락세는 불황 징조?,False,언론 보도,859,
6,음이온 제품은 건강에 이롭다?,False,발언인 없음,756,
6,"한국오라클 노조 전면파업, 외국계 IT기업 최초?",False,언론 보도,744,출처: 외국계 IT기업 노조 최초로 파업 돌입하는 한국오라클 노조
6,청와대 청원 게시판도 매크로 가능,False,인터넷 루머,704,
6,댓글만으로 여론을 조작할 수 있는지?,True,드루킹,703,"출처: 드루킹이 꿈꾸던 온라인 세상, ""여론은 네이버에 달린 댓글"""
6,"게임에도 매크로 논란, 불법은 아니다?",True,인터넷 루머,695,
6,"美 국방부 공개 UFO 영상, 정말 외계에서 온 비행물체인가",True,발언인 없음,597,출처보기>
6,"""내년 3월 5G 최초 상용화 가능""",True,유영민,577,
6,수소전기차는 안전할까?,True,발언인 없음,562,
6,"개인정보 비식별조치, 안전하지 않다?",False,추혜선,525,
6,“공개SW는 성능·보안성 떨어진다”,False,관련인 없음,473,
6,"게르마늄 팔찌, 과학적으로 효능 있을까?",False,관련인 없음,511,
6,"LG전자, 중국 스마트폰 사업 포기했나?",False,관련인 없음,503,
6,"""평창올림픽 개막식 에어쇼, 공군이 싱가포르 에어쇼 참가해 못 본다?""",False,관련인 없음,489,출처보기>
6,"""북한은 더 춥다. (남한은) 그렇게 추운 날씨는 아닌 것 같다""",True,북측 관계자,487,"출처: 北 선수, 한국 한파에 “북한은 더 춥다”…남북 단일팀 첫 출발 표정"
6,"암호화폐 채굴로 '월 천만원 고정수익', 가능할까?",False,관련인 없음,482,
6,궐련형 전자담배 중 추운 곳에서 작동 안 하는 기기가 있다?,True,관련인 없음,423,
6,"""게임 아이템, 돈 주고 샀지만 내 것 아니다""",True,관련인 없음,406,
6,"""정부지원을 받는 한국형 가상화폐 출범""",False,관련인 없음,399,출처보기>
6,이스라엘 통신비 인하는 실패한 포퓰리즘 정책이다?,False,관련인 없음,202,출처: [기자의 시각] 이스라엘의 통신비 矯角殺牛
6,“내년 통신사 멤버십 혜택 축소된다”,False,관련인 없음,396,
6,"페이스북 AI가 자체 언어를 개발하자 당황한 연구진이 강제 종료시켰다는 보도, 사실일까?",False,관련인 없음,213,출처: Facebook's artificial intelligence created its OWN secret language after going rogue during experiment
6,가상화폐 해킹은 가능한가?,True,관련인 없음,366,"출처: ""가상화폐 공격 포착""…北 사이버 외화벌이?"
6,"""심장마비 왔을 때 강하게 기침하면 막을 수 있다""",False,관련인 없음,332,출처: 혼자 있을 때 심장마비가 온다면 어떻게? 1인 심폐소생술 화제
6,미국에서는 총기 소유가 자신과 가정을 지키는 가장 좋은 방법이라는 주장이 여전히 건재하다. 과연 개인의 총기 소유가 사회 전체의 ...,False,관련인 없음,310,출처: Home
6,"홍준표 ""수행비서 통신자료 조회는 문재인 정부의 정치 사찰""",False,홍준표,290,"출처: 홍준표 ""군·검찰·경찰이 수행비서 통신조회"", '정치사찰' 주장"
6,"빌려쓰는 IT서비스 '클라우드컴퓨팅', 실제 비용절감 효과 있나",True,관련인 없음,285,출처: 세계 클라우드 시장 매년 17% 성장
6,"국가인권위원회법 차별 금지 조항에 '성적(性的) 지향' 남겨두면 “성정체성이 확립되기 전인 청소년,청년들에게 악영향을 준다”",False,김태흠,257,
6,"폭발사고도 일어나는 'USB-C', 소비자가 구매하기 전 육안으로 정품 확인이 가능할까?",False,관련인 없음,256,출처: [팩트체크] 'USB-C' 소비자가 가품 확인 가능할까
6,지붕이 하얀색이면 여름에 다른 집보다 시원할까?,True,관련인 없음,218,
6,공공와이파이 20만개 설치시 연 4천800억~8천500억원의 데이터요금을 경감할 수 있다.,True,국정기획자문위,191,
6,참여연대 등이  '통신 기본료 1만1천원 폐지' 공약 이행을 주장하고 있다.   LTE(4G)서비스 기본료도 폐지할 수 있을까.,False,참여연대,187,
